,longitude,latitude,LCOH,Wind turbines,Solar platforms,Electrolyzers,Desalination equipment,Storage volume,Conversion devices,Reconversion devices,Transport medium,FPSO volume,Distance sea
126,7.28,53.35,3.0778905775409062,75.0,7.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6603.004729122623
127,7.48,53.35,3.1444494024570404,81.0,1.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6583.9042961971145
128,7.680000000000001,53.35,3.195358948324038,81.0,7.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6564.815326939712
129,7.880000000000001,53.35,3.1998372733119904,81.0,7.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6545.737938933936
130,8.08,53.35,3.2307749854006076,83.0,15.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6526.672251016266
131,8.280000000000001,53.35,3.270431242583686,87.0,0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6507.618383293373
132,8.48,53.35,3.3347571508270373,92.0,9.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6488.576457159602
133,8.68,53.35,3.4070225748823217,94.0,14.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6469.5465953146795
134,8.88,53.35,3.411535487676235,94.0,14.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6450.528921781668
135,9.08,53.35,3.4805104289362547,100.0,12.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6431.52356192517
136,9.280000000000001,53.35,3.4700878087001206,99.0,5.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6412.530642469764
137,9.48,53.35,3.4608103805451638,98.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6393.550291518709
138,9.68,53.35,3.452179188965904,100.0,14.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6374.582638572888
139,9.88,53.35,3.4566976290748,100.0,14.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6355.627814550032
140,6.08,53.15,3.023255463230506,69.0,9.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6706.815986952923
141,6.28,53.15,3.088028912460571,75.0,14.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6687.634395828735
142,6.48,53.15,3.1038742578400225,77.0,9.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6668.4635812848355
143,6.680000000000001,53.15,3.1137768187270582,78.0,11.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6649.303653745379
144,6.880000000000001,53.15,3.1132117062132094,78.0,11.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6630.154724793129
145,7.08,53.15,3.160375578121184,78.0,16.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6611.016907185461
146,7.28,53.15,3.2085343725210924,83.0,0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6591.890314870586
147,7.48,53.15,3.2671913136474275,88.0,1.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6572.775063003984
148,7.680000000000001,53.15,3.3237702669913043,88.0,18.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6553.671267965065
149,7.880000000000001,53.15,3.327827091498694,88.0,18.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6534.579047374054
150,8.08,53.15,3.3763934736658885,93.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6515.498520109123
151,8.280000000000001,53.15,3.4134760873493195,96.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6496.429806323715
152,8.48,53.15,3.431608927519977,97.0,5.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6477.373027464153
153,8.68,53.15,3.4780075976655773,101.0,2.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6458.328306287455
154,8.88,53.15,3.4824154468882886,101.0,2.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6439.295766879405
155,9.08,53.15,3.5213634635053914,104.0,5.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6420.275534672874
156,9.280000000000001,53.15,3.513159224992839,103.0,2.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6401.267736466378
157,9.48,53.15,3.5008989045945227,101.0,11.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6382.272500442917
158,9.68,53.15,3.4881410381352307,100.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6363.2899561890235
159,9.88,53.15,3.492618458651759,100.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6344.320234714137
160,6.08,52.95,3.1159977357096467,73.0,11.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6695.81618156019
161,6.28,52.95,3.1850732992226654,80.0,3.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6676.619756881359
162,6.48,52.95,3.1966104643494337,81.0,8.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6657.434101160306
163,6.680000000000001,52.95,3.1906365392054785,81.0,0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6638.259324825282
164,6.880000000000001,52.95,3.190298870495046,81.0,0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6619.095539467491
165,7.08,52.95,3.2238796066639686,84.0,0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6599.94285785718
166,7.28,52.95,3.2577413823977386,83.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6580.801393959952
167,7.48,52.95,3.318951607935768,88.0,7.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6561.6712629533195
168,7.680000000000001,52.95,3.3829225290872746,90.0,0.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6542.552581243447
169,7.880000000000001,52.95,3.3863804539999345,90.0,0.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6523.445466482148
170,8.08,52.95,3.448773830821092,95.0,7.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6504.350037584115
171,8.280000000000001,52.95,3.481472707861423,98.0,0.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6485.266414744371
172,8.48,52.95,3.4877936737627886,98.0,4.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6466.194719455969
173,8.68,52.95,3.5155071048050295,100.0,7.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6447.1350745279315
174,8.88,52.95,3.519708548412678,100.0,7.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6428.087604103439
175,9.08,52.95,3.5383321049283274,101.0,13.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6409.05243367826
176,9.280000000000001,52.95,3.542060283059368,101.0,12.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6390.02969011944
177,9.48,52.95,3.5344543949808664,104.0,9.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6371.019501684259
178,9.68,52.95,3.5376725405491403,104.0,7.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6352.021998039419
179,9.88,52.95,3.542057446574335,104.0,7.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6333.037310280528
180,6.08,52.75,3.12194552783297,73.0,11.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6684.842394803779
181,6.28,52.75,3.191613998438583,80.0,3.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6665.63108093267
182,6.48,52.75,3.203695260118269,81.0,8.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6646.430527734102
183,6.680000000000001,52.75,3.1981002455213687,81.0,0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6627.240845635506
184,6.880000000000001,52.75,3.197859537437251,81.0,0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6608.062146231545
185,7.08,52.75,3.231219956547586,84.0,-0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6588.894542300323
